PropertyName,DateMapped,Initials,ManagementCategory,Acreage,YearMapped,Perimeter,GlobalID,created_user,created_date,last_edited_user,last_edited_date,OBJECTID,ShapeSTArea,ShapeSTLength
VERHEY,2017-09-15T14:20:43.000Z,AEH,NSH,2.8376476,2017,2636.74203048,{1BD95EBA-CC8D-4475-93C4-88F03D5DE105},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372277,123607.434570312,2636.74203048395
ZAHARIAS-THOMAS,2017-09-19T14:58:53.000Z,AEH,HCA,1.76127246,2017,1152.07555469,{F85DBC3D-C90E-4B85-907D-3972E874A0AD},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372278,76720.7197265625,1152.07555469253
ZAHARIAS-THOMAS,2017-09-19T14:58:53.000Z,AEH,NSH,0.02608351,2017,282.37315801,{7BF2C781-38D3-4CB7-8B56-3F013E2562DF},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372279,1136.1923828125,282.373158014824
MONARCH PARK,2017-09-25T18:32:34.000Z,AEH,MOA,13.05434286,2017,6074.65316055,{D93F1391-8903-44BE-8686-1BF794359881},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372280,568644.899414062,6074.65316054732
MONARCH PARK,2017-09-25T18:32:34.000Z,AEH,NSH,1.03835713,2017,3385.78722007,{73A2CE7F-0B87-4826-85C0-3A5030B2E028},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372281,45230.6560058594,3385.78722006518
HILLSIDE ESTATES,2017-09-25T19:03:47.000Z,AEH,MOA,39.33964383,2017,31227.20214568,{298CE5DD-8C0A-453E-86F4-D4B28B13852B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372282,1713628.02734375,31227.202145681
HILLSIDE ESTATES,2017-09-25T19:03:47.000Z,AEH,NSH,24.01440639,2017,28415.90203878,{53BFD616-D895-4DD9-8FB3-B4311693D40A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372283,1046063.35742188,28415.9020387816
WASSON,2017-09-25T20:04:19.000Z,AEH,NPD,5.19636601,2017,3036.84403713,{EAC75AD2-5204-48BC-ADAE-2C64712D7E18},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372284,226352.798583984,3036.84403713212
AHI,2017-09-27T17:58:02.000Z,AEH,NPD,44.56072795,2017,8913.23077175,{0F4901ED-90A5-46C2-8588-4EFDEAAEDCAB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372285,1941057.54150391,8913.23077174828
WESTERN MOBILE,2017-09-30T14:08:56.000Z,AS,NPD,1.76995902,2017,2358.58930697,{74F35CAF-F0F3-444A-8E83-1FBF001D0056},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372286,77099.1032714844,2358.58930696862
TOTEVE,2017-09-30T14:21:36.000Z,AS,NPD,0.13938159,2017,684.35025088,{FAEF1A38-8EE8-4ACD-83BB-A633092C4156},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372287,6071.43774414062,684.350250876923
WESTERN MOBILE,2017-09-30T14:21:36.000Z,AS,NPD,23.85757454,2017,5834.57218906,{1CE32781-B5BB-4622-9254-F3222D96C904},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372288,1039231.78930664,5834.572189057
WESTERN MOBILE,2017-09-30T15:16:19.000Z,AEH,MOA,2.41061403,2017,1882.42300163,{A95B72B6-AFBA-47FA-87F8-EE1DCD33AD2B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372289,105005.927246094,1882.42300162937
WESTERN MOBILE,2017-09-30T15:16:19.000Z,AEH,NSH,0.3342388,2017,854.08829608,{BB41CA52-5F9B-4600-9D7A-DD431F1CFC5E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372290,14559.3830566406,854.088296076774
WESTERN MOBILE,2017-09-30T13:56:38.000Z,AEH,MOA,78.17770091,2017,17148.14986123,{734335D5-58CE-4588-B792-6B6263A35DDB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372291,3405407.03637695,17148.1498612315
WESTERN MOBILE,2017-09-30T13:56:38.000Z,AEH,NSH,2.69852989,2017,6641.91172074,{B8848ED3-4632-4842-97BC-736EA4D5EC53},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372292,117547.4921875,6641.91172073932
KEYES,2017-09-30T16:53:14.000Z,AEH,NPD,2.31090002,2017,1810.79844987,{C80B6082-C38C-4B6F-B369-3D96CAD14DC4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372293,100662.403320312,1810.79844987131
SISTERS OF ST FRANCIS,2017-09-30T16:53:14.000Z,AEH,NPD,8.16176922,2017,2940.44656795,{29349173-DAA9-47BA-AD7A-165D92ED497A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372294,355525.244384766,2940.44656795364
SWANSON (MARVIN),2017-09-30T16:53:14.000Z,AEH,NPD,0.31345939,2017,641.21360101,{05AC5203-00A8-48B7-9225-0E60E4DE6E1C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372295,13654.236328125,641.213601008155
LUDLOW,2017-09-30T16:51:50.000Z,AS,NPD,2.43207874,2017,2755.97977121,{01A4B6A0-2320-4BAA-A36A-B6FBC00D5EBE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372296,105940.926757812,2755.97977121334
SWANSON (MARVIN),2017-09-30T16:51:50.000Z,AS,NPD,8.75027305,2017,3034.72141411,{097271D4-CE60-44A2-ABF4-23A8A56BF37D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372297,381160.369873047,3034.72141411446
ARCHDIOCESE OF DENVER,2017-10-08T15:52:04.000Z,AS,MOA,1.47537734,2017,3426.4005609,{F0A17ACE-BC71-42C8-A8AA-4A2994593AD0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372298,64267.1799316406,3426.40056089689
ARCHDIOCESE OF DENVER,2017-10-08T15:52:04.000Z,AS,NSH,2.50087353,2017,3801.66217588,{9B6FF354-8506-4778-9FF7-8EE72D75E654},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372299,108937.615722656,3801.66217587522
STEPHENSON NELSON,2017-10-08T14:16:14.000Z,AS,MOA,29.61549244,2017,19123.20086448,{23AF9C5C-54D5-45CF-97A9-DD5B1ED439A6},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372300,1290045.68139648,19123.2008644818
STEPHENSON NELSON,2017-10-08T14:16:14.000Z,AS,NSH,7.00203441,2017,14340.44010485,{65879C20-A559-4A38-A2AD-1F3C80BCA884},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372301,305007.404296875,14340.440104848
ARCHDIOCESE OF DENVER,2017-10-08T15:04:48.000Z,AS,MOA,0.00060791,2017,107.07607157,{77F01E6A-B8BB-4A7C-819E-C635164312E9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372302,26.48046875,107.07607157094
ARCHDIOCESE OF DENVER,2017-10-08T15:04:48.000Z,AS,NSH,0.01068123,2017,738.27169133,{274BE4F6-E078-4E3E-A7ED-3D37F0DB317C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372303,465.2724609375,738.271691329765
STEPHENSON NELSON,2017-10-08T15:04:48.000Z,AS,MOA,14.44360802,2017,14992.4876726,{3AE0357A-1BD2-480F-AE2A-70536FA8D268},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372304,629161.045166016,14992.4876725966
STEPHENSON NELSON,2017-10-08T15:04:48.000Z,AS,NSH,12.21248345,2017,14050.73370779,{CB7641F7-D4A3-4518-84A2-85183904D416},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372305,531973.650878906,14050.7337077868
MOUNTAINVIEW EGG FARM,2017-10-08T13:51:06.000Z,AS,MOA,0.27058752,2017,458.30756783,{9156A447-856B-4E61-883B-85256AD0F09B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372306,11786.7465820312,458.307567834044
MOUNTAINVIEW EGG FARM,2017-10-08T13:37:50.000Z,AS,MOA,1.54973687,2017,1658.77198437,{F9BDA8F2-59B4-4228-A36E-EF1D3A1C37B5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372307,67506.2666015625,1658.77198437314
MOUNTAINVIEW EGG FARM,2017-10-08T13:37:50.000Z,AS,NSH,0.39444421,2017,869.65053632,{9F8F6414-BEFF-4A1E-B050-5E2B36D9B2F7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372308,17181.919921875,869.650536316582
ARMSTRONG,2017-10-08T14:03:48.000Z,AEH ,MOA,10.34724415,2017,6043.08286882,{6E022017-48AC-4A50-9FA1-FB2A6DCAC71B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372309,450724.151855469,6043.08286882465
ARMSTRONG,2017-10-08T14:03:48.000Z,AEH ,NSH,0.16097871,2017,907.27722963,{B240AFE4-E137-4860-9ABB-4CC44621DDA9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372310,7012.20483398438,907.27722963314
FLAGG PARK,2017-10-08T14:03:48.000Z,AEH ,MOA,0.27066917,2017,514.47040284,{B051188D-6434-46C0-A3BE-25DFC7A2C04A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372311,11790.3010253906,514.470402842941
FLAGG PARK,2017-10-08T14:03:48.000Z,AEH ,NSH,0.00276281,2017,48.67818119,{3DAF2B18-4ADD-4635-B5AE-3BCBD1724962},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372312,120.34765625,48.6781811912869
HASELWOOD,2017-10-08T14:03:48.000Z,AEH ,MOA,26.66048169,2017,7571.69836754,{9D787E5C-2FF3-428B-A260-34E4AE3A0014},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372313,1161325.93481445,7571.69836754133
HASELWOOD,2017-10-08T14:03:48.000Z,AEH ,NSH,2.30513447,2017,2700.50598456,{C0352A92-80F4-4F06-802B-1A2429C18B4B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372314,100411.253417969,2700.50598456279
LAFAYETTE BUFFER PARCEL,2017-10-08T14:03:48.000Z,AEH ,MOA,1.42373925,2017,2921.41746418,{6B0F6F5C-485D-4A10-99C9-C37A770DF90C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372315,62017.8347167969,2921.41746417928
LAFAYETTE BUFFER PARCEL,2017-10-08T14:03:48.000Z,AEH ,NSH,0.08819419,2017,603.75747863,{CEF2E9B1-C42B-46DA-AEA7-E968B2334669},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372316,3841.724609375,603.757478626333
MOUNTAINVIEW EGG FARM,2017-10-08T14:03:48.000Z,AEH ,MOA,40.15199527,2017,23568.89559366,{C4CC80E0-0CFA-4C19-9ADF-080FB3BA9197},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372317,1749013.91723633,23568.8955936647
MOUNTAINVIEW EGG FARM,2017-10-08T14:03:48.000Z,AEH ,NSH,12.80616306,2017,15395.63056115,{B36B7C94-3F24-4330-9BDB-CF9F385FE4D0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372318,557834.230224609,15395.6305611541
STEPHENSON NELSON,2017-10-08T14:03:48.000Z,AEH ,MOA,6.12470318,2017,5873.69421529,{4545E554-474C-4884-9033-D64FDC32D5BE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372319,266791,5873.69421529275
STEPHENSON NELSON,2017-10-08T14:03:48.000Z,AEH ,NSH,1.21712276,2017,2174.62797482,{552B1BD1-3D60-4A43-9FC2-8F9F3A311218},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372320,53017.6579589844,2174.62797482153
MOUNTAINVIEW EGG FARM,2017-10-08T13:51:15.000Z,AEH ,MOA,0.39068434,2017,867.66324035,{B25F429C-BEED-4CFA-B076-6F9B7ACFA767},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372321,17018.14453125,867.663240352064
MOUNTAINVIEW EGG FARM,2017-10-08T13:38:15.000Z,AEH ,MOA,2.30284601,2017,1742.29584287,{A4117938-03DB-484B-A89F-DD285925F652},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372322,100311.569580078,1742.29584286823
ARMSTRONG,2017-10-08T16:19:28.000Z,AEH ,MOA,1.45305155,2017,1316.99597488,{5382DE50-E5BE-48D0-9AF1-AC8CD46A1F07},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372323,63294.6723632812,1316.99597488426
ARMSTRONG,2017-10-08T16:19:28.000Z,AEH ,NSH,0.05181009,2017,390.94895497,{4B015872-786F-4B46-A4D6-A8F4CE34321B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372324,2256.8408203125,390.948954974821
LAFAYETTE BUFFER PARCEL,2017-10-08T16:19:28.000Z,AEH ,MOA,0.40164006,2017,1217.81231782,{264BE0E0-983F-49CC-9889-030F356F0ABE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372325,17495.37109375,1217.81231781774
LAFAYETTE BUFFER PARCEL,2017-10-08T16:19:28.000Z,AEH ,NSH,9.301e-05,2017,46.87395588,{9559CFC7-060D-4A42-B27C-D6D76F9AB9D8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372326,4.05126953125,46.8739558771595
SERRANO,2017-10-08T16:19:28.000Z,AEH ,MOA,1.61270965,2017,1501.69281992,{6D0E1CA5-BDBE-4333-8E7B-EBAAA833BD3E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372327,70249.3530273438,1501.6928199168
SERRANO,2017-10-08T16:19:28.000Z,AEH ,NSH,0.01058291,2017,158.83728264,{2BACBF18-0AFC-4472-8595-C967BF301148},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372328,460.9892578125,158.837282637328
STEPHENSON NELSON,2017-10-08T16:19:28.000Z,AEH ,MOA,24.91155863,2017,10612.64935811,{373978F3-D4E8-4330-AB68-75715AA169DE},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372329,1085143.15942383,10612.6493581082
STEPHENSON NELSON,2017-10-08T16:19:28.000Z,AEH ,NSH,4.0316262,2017,8473.37409719,{3357F480-BD21-4CFD-B171-89AD0928CD5A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372330,175616.934814453,8473.37409719379
DOWE FLATS,2017-10-15T18:53:37.000Z,AEH,HCA,18.23394762,2017,6498.84054489,{04AEAA2C-A36A-4C28-ABC0-4643F45EE0B4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372331,794267.581054688,6498.84054488518
DOWE FLATS,2017-10-15T18:53:37.000Z,AEH,NSH,1.48827216,2017,3299.90427485,{2ED75E5B-99B7-441E-AD62-E1E4DA577D2A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372332,64828.8774414062,3299.90427485428
SPATH,2017-10-15T17:12:03.000Z,AEH,HCA,17.85741232,2017,5532.98748108,{EE4BD99C-3B48-4799-9547-437474B00C05},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372333,777865.770263672,5532.98748107947
SPATH,2017-10-15T17:12:03.000Z,AEH,NSH,10.39230751,2017,5885.66119313,{3659B961-4DB6-4BD8-84C4-DD6B4B262DB5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372334,452687.100097656,5885.66119313361
BRAND,2017-10-15T16:15:34.000Z,AEH,HCA,4.58187304,2017,2327.27216267,{6BA84197-3875-4923-AD42-B455F8171C6B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372335,199585.589355469,2327.27216267391
BRAND,2017-10-15T16:15:34.000Z,AEH,NSH,0.00039748,2017,24.42458356,{0301D7D1-D6ED-462B-802F-536960157C34},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372336,17.314208984375,24.424583560545
SHERWOOD,2017-10-15T16:15:34.000Z,AEH,HCA,6.79531629,2017,3025.71979734,{4B9A2BB0-CCFD-4E59-B9DB-DFD666C7EEA0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372337,296002.79296875,3025.71979734347
SHERWOOD,2017-10-15T16:15:34.000Z,AEH,NSH,0.01338164,2017,112.64922619,{8B0F8F09-5E2C-4393-A738-4ED59AB65E6C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372338,582.9013671875,112.649226186221
SPATH,2017-10-15T16:15:34.000Z,AEH,HCA,68.93067838,2017,10479.79115942,{0C0C815C-1AB9-4DC3-8E9F-8389A0309B27},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372339,3002608.33422852,10479.7911594213
SPATH,2017-10-15T16:15:34.000Z,AEH,NSH,1.39611079,2017,5183.61770474,{400AF71E-4D8B-427D-AC06-07125843736D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372340,60814.3371582031,5183.61770474492
CENTENNIAL RANCH,2017-10-16T14:25:43.000Z,AEH,MOA,71.13917726,2017,24957.28907271,{6ED75E2E-1BF0-47A6-B916-10B6A43B6E5E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372341,3098810.17114258,24957.2890727103
CENTENNIAL RANCH,2017-10-16T14:25:43.000Z,AEH,NSH,48.68606116,2017,18117.33875246,{82C98035-B6C6-4966-A836-0F57C767D566},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372342,2120756.34008789,18117.3387524618
PLATT,2017-10-16T14:25:43.000Z,AEH,MOA,7.911e-05,2017,12.05177063,{C7CD7581-0493-44D9-B845-F93F1F13A55F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372343,3.4462890625,12.0517706311844
WOLF RUN,2017-10-16T14:25:43.000Z,AEH,MOA,0.02414826,2017,669.28202879,{5469D471-F034-4899-9442-1C3C01F78333},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372344,1051.89379882812,669.282028794164
WOLF RUN,2017-10-16T14:25:43.000Z,AEH,NSH,0.03853719,2017,430.39443461,{D10C6F2D-8A47-4925-A267-D3C9F77393EB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372345,1678.67358398438,430.39443460908
PIERCE,2017-10-16T18:56:04.000Z,AEH,MOA,2.64683725,2017,1897.1875779,{99B223FB-179F-43F8-B4EE-A19F342EA48E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372346,115295.770507812,1897.18757790422
PIERCE,2017-10-16T18:56:04.000Z,AEH,NSH,0.57740662,2017,1607.22167341,{C0A612EE-B30E-4C3D-94AA-FA5106FFA10A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372347,25151.7312011719,1607.22167341238
COLP,2017-10-16T17:58:52.000Z,AEH,MOA,56.92267728,2017,10037.74958197,{12D3B2D6-5202-43DA-919C-72F42D4A7329},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372348,2479541.90112305,10037.7495819651
COLP,2017-10-16T17:58:52.000Z,AEH,NSH,3.40515952,2017,5307.49541328,{1FC17E13-83DC-4BCB-9B71-0B1B454880B3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372349,148328.156494141,5307.49541328034
WOLF RUN,2017-10-16T16:19:37.000Z,AEH,MOA,15.20164637,2017,5928.51155374,{E32F1953-4949-4934-AF21-5A9DA6BBA088},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372350,662181.067626953,5928.51155373801
WOLF RUN,2017-10-16T16:19:37.000Z,AEH,NSH,2.32282444,2017,3708.08334025,{653E511C-6915-4BB4-B369-3543BB41FAB5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372351,101181.826416016,3708.08334025188
WOLF RUN,2017-10-16T16:19:37.000Z,AEH,NPD,13.7368827,2017,6761.66095024,{503B8D18-0DE6-4728-AB28-0A0B2E10D76C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372352,598376.220214844,6761.66095024353
LOUKONEN-DAIRY FARM,2017-10-16T19:37:28.000Z,AEH,NPD,0.29562819,2017,654.84349444,{353AAE85-EBA9-41FF-9D47-76F402D17A35},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372353,12877.5124511719,654.843494443804
PLATT,2017-10-16T13:14:50.000Z,AEH,MOA,31.71225625,2017,19185.81016324,{061B97A6-72E2-4F39-9587-F622A9162BA7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372354,1381380.36157227,19185.8101632381
PLATT,2017-10-16T13:14:50.000Z,AEH,NSH,26.32995308,2017,17438.91518862,{251E350E-84B6-45C5-99AA-C07E5A80399F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372355,1146928.17041016,17438.9151886169
PLATT,2017-10-16T13:14:50.000Z,AEH,NPD,5.7142774,2017,2396.12715739,{6EE1EF13-FBA5-4637-87A0-B7630B2E3596},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372356,248912.927001953,2396.12715738817
WOLF RUN,2017-10-16T14:57:22.000Z,AEH,MOA,16.02283522,2017,5935.67748831,{9FA9DFF2-933C-4C05-88C6-02288CB4C820},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372357,697951.908935547,5935.67748831363
WOLF RUN,2017-10-16T14:57:22.000Z,AEH,NSH,13.34416901,2017,8302.70183104,{61705F6A-3F9B-41EF-AFFE-D1B7C8C19E9A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372358,581269.677978516,8302.70183104406
AHI,2017-10-26T16:25:52.000Z,AEH,NPD,154.03854521,2017,15193.01120592,{1CCDC482-9F2E-4F78-AB0C-11D8715B4B84},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372359,6709892.19262695,15193.0112059185
AHI (LLC PARCELS),2017-10-26T16:25:52.000Z,AEH,NPD,1.2104689,2017,1617.61760853,{EB155707-B4EE-4BC3-A094-3A42B5C2331F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372360,52727.8151855469,1617.61760853042
SUITTS,2017-10-26T17:45:15.000Z,AEH,MOA,0.27860771,2017,960.11503596,{8AB99E5C-8678-49AB-A9C0-88BF5C08CE05},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372361,12136.103515625,960.115035958579
SUITTS,2017-10-26T17:45:15.000Z,AEH,NSH,0.05840587,2017,261.15745113,{0825AC3A-E07D-4AE2-B0B6-2A2241B2F274},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372362,2544.14916992188,261.15745112526
SUITTS,2017-10-26T17:45:15.000Z,AEH,NPD,19.64967856,2017,4742.56462452,{32FBF64D-1E4E-4BB7-A529-15BCB98530EA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372363,855936.573486328,4742.56462451706
WAREMBOURG,2017-10-31T16:35:33.000Z,AS,MOA,7.06718511,2017,3596.976359,{0C06BAD6-E447-4BEB-A19C-346201DBFDBA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,372364,307845.352050781,3596.97635899775
